id,pid,ms subclass,ms zoning,lot frontage,lot area,street,alley,lot shape,land contour,utilities,lot config,land slope,neighborhood,cond 1,cond 2,bldg type,house style,overall qc,overall cond,yr built,yr remod/add,roof style,roof matl,exter 1st,exter 2nd,mas vnr type,exter qc,exter cond,foundation,bsmt qc,bsmt cond,bsmt exposure,bsmtfin type 1,bsmtfin type 2,bsmt unf area,total bsmt area,heating,heating qc,central air,electrical,1st flr area,living area,bsmt full bath,bsmt half bath,full bath,half bath,bedroom abvgr,kitchen abvgr,kitchen qc,totrms abvgrd,functional,fireplaces,fireplace qc,garage type,garage yr blt,garage finish,garage cars,garage area,garage qc,garage cond,paved drive,pool qc,fence,misc feature,mo sold,yr sold,sale type,saleprice,log saleprice,age,total area
393,527401160,Duplex - All Styles And Ages,RL,60.0,9000,Pave,NA,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,5,5,CBlock,7,5,1,1,1,896.0,896.0,GasA,5,Y,4,896,1792,0.0,0.0,2,2,4,2,5,8,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,9,2009,WD ,136000,11.820410164718188,35,2688.0
2405,528180080,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,48.0,5911,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,9,5,PConc,9,5,1,6,1,1088.0,1560.0,GasA,9,Y,4,1565,1565,1.0,0.0,2,0,2,1,9,6,7,1,7,5,2005.0,2,2.0,556.0,5,5,2,0,0,NA,3,2006,WD ,282500,12.551433829568632,1,3681.0
2227,909452102,1-Story 1946 & Newer All Styles,RL,68.0,17871,Pave,NA,1,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,1,1,1,1680.0,1680.0,GasA,7,Y,4,1680,1680,0.0,0.0,2,0,4,1,7,7,7,0,0,5,1996.0,1,2.0,628.0,5,5,2,0,0,NA,6,2007,WD ,170000,12.043553716032399,12,3988.0
669,535402270,1-Story 1946 & Newer All Styles,RL,77.0,11500,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,3,5,CBlock,5,3,1,4,3,108.0,1040.0,GasA,7,Y,4,1040,1040,1.0,0.0,1,0,3,1,5,6,6,1,2,5,1967.0,2,2.0,480.0,5,5,2,0,3,NA,5,2009,WD ,163000,12.0015054797889,42,2560.0
1772,528364110,2-Story 1946 & Newer,RL,65.0,12257,Pave,NA,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,2,5,1198.0,1318.0,GasA,9,Y,4,1328,2531,0.0,0.0,2,1,4,1,7,9,7,1,5,5,1995.0,2,3.0,752.0,5,5,2,0,0,NA,11,2007,WD ,290000,12.577636201962656,12,4601.0
1775,528376010,2-Story 1946 & Newer,RL,82.0,9044,Pave,NA,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,7,PConc,7,5,1,6,1,100.0,1325.0,GasA,9,Y,4,1335,2538,0.0,0.0,2,1,4,1,7,8,7,1,5,5,1996.0,2,3.0,933.0,5,5,2,0,0,NA,5,2007,WD ,330000,12.706847933442663,11,4796.0
403,527450280,2-Story PUD - 1946 & Newer,RM,21.0,1680,Pave,NA,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,4,1,229.0,483.0,GasA,5,Y,4,483,987,1.0,0.0,1,1,2,1,5,5,7,0,0,1,1973.0,1,1.0,264.0,5,5,2,0,0,NA,7,2009,WD ,111000,11.617285480294472,36,1734.0
2792,907254050,2-Story 1946 & Newer,RL,45.0,9468,Pave,NA,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,7,5,2,6,1,201.0,840.0,GasA,9,Y,4,840,1755,1.0,0.0,2,1,3,1,5,7,7,1,5,5,1999.0,2,2.0,530.0,5,5,2,0,0,NA,8,2006,WD ,214000,12.273731294003989,7,3125.0
1247,535302130,1-Story 1946 & Newer All Styles,RL,102.0,9373,Pave,NA,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,CBlock,5,5,1,3,2,456.0,1152.0,GasA,5,Y,4,1152,1152,0.0,0.0,1,1,3,1,5,6,7,0,0,1,1971.0,1,2.0,636.0,5,5,2,0,0,NA,5,2008,WD ,137500,11.831379196088763,55,2940.0
384,527364030,2-Story 1946 & Newer,FV,70.0,7000,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,7,5,PConc,7,5,2,6,1,304.0,926.0,GasA,9,Y,4,1016,1884,1.0,0.0,2,1,3,1,9,7,7,1,9,5,2003.0,2,2.0,581.0,5,5,2,0,0,NA,6,2009,WD ,240900,12.392137188602963,6,3391.0
91,533130020,2-Story 1946 & Newer,RL,107.0,10186,Pave,NA,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,7,5,PConc,7,5,1,6,1,76.0,750.0,GasA,9,Y,4,1061,1923,1.0,0.0,2,1,3,1,7,8,7,1,5,5,1992.0,2,2.0,564.0,5,5,2,0,0,NA,6,2010,WD ,190000,12.154779351142624,18,3237.0
863,907250070,1-Story 1946 & Newer All Styles,RL,90.0,11664,Pave,NA,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,3,6,1,335.0,1569.0,GasA,9,Y,4,1611,1611,1.0,0.0,2,0,3,1,7,6,7,0,0,5,2002.0,2,3.0,1231.0,5,5,2,0,0,NA,9,2009,WD ,250000,12.429216196844383,7,4411.0
1857,533252130,1-Story 1946 & Newer All Styles,RL,90.0,10768,Pave,NA,2,Lvl,3,Corner,2,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,7,7,CBlock,7,5,4,5,1,280.0,1437.0,GasA,5,Y,4,1437,1437,1.0,0.0,2,0,3,1,7,6,7,1,3,5,1976.0,2,2.0,528.0,5,5,2,0,0,NA,7,2007,WD ,218000,12.292250341771226,31,3402.0
1870,534151180,2-Story 1946 & Newer,RL,78.0,10530,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,1,6,1,329.0,1148.0,GasA,9,Y,4,1091,2075,1.0,0.0,2,1,3,1,7,8,7,1,7,5,1993.0,1,2.0,473.0,5,5,2,0,0,NA,8,2007,WD ,255000,12.449018824140563,14,3696.0
2318,527108020,1-Story 1946 & Newer All Styles,RL,50.0,14859,Pave,NA,2,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,1,1,1670.0,1670.0,GasA,9,Y,4,1670,1670,0.0,0.0,2,0,3,1,7,7,7,1,7,5,2006.0,2,3.0,690.0,5,5,2,0,0,NA,8,2006,New,240000,12.388394202324129,0,4030.0
2100,906378150,1-Story 1946 & Newer All Styles,RL,93.0,10481,Pave,NA,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,7,5,PConc,7,5,3,1,1,2140.0,2140.0,GasA,9,Y,4,2140,2140,0.0,0.0,2,1,3,1,7,8,7,0,0,5,2006.0,3,3.0,894.0,5,5,2,0,0,NA,6,2007,New,360000,12.793859310432293,1,5174.0
1213,534403080,Split OR Multi-Level,RL,85.0,9350,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,5,7,PConc,5,5,4,5,1,586.0,1219.0,GasA,7,Y,4,1265,1265,0.0,1.0,2,0,3,1,7,6,7,1,7,5,1965.0,2,2.0,502.0,5,5,2,0,3,NA,10,2008,WD ,179900,12.100156419938624,43,2986.0
2046,904101070,1-1/2 Story Finished All Ages,RL,138.0,18030,Pave,NA,2,Bnk,3,Inside,2,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,3,4,977.0,1598.0,GasA,5,Y,4,1636,3086,0.0,0.0,3,0,3,1,9,12,3,1,7,0,0.0,0,0.0,0.0,0,0,2,0,3,NA,3,2007,WD ,200500,12.20856952572876,61,4684.0
710,902205030,1-1/2 Story Finished All Ages,RM,50.0,5925,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,5,5,BrkTil,5,5,1,1,1,600.0,600.0,Grav,3,N,4,600,968,0.0,0.0,1,0,2,1,5,6,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,2,NA,5,2009,WD ,37900,10.542706391070517,99,1568.0
2268,916455050,1-Story 1946 & Newer All Styles,RL,68.0,6718,Pave,NA,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,5,2,6,1,1017.0,1267.0,GasA,9,Y,4,1312,1312,0.0,0.0,2,0,2,1,7,5,7,0,0,5,2001.0,1,2.0,471.0,5,5,2,0,0,NA,1,2007,WD ,180500,12.103486056755072,6,3050.0
816,906230010,Duplex - All Styles And Ages,RL,68.0,11855,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,9,5,1,6,1,348.0,1168.0,GasA,9,Y,4,1168,2787,2.0,0.0,4,2,6,2,5,8,7,2,5,3,2000.0,3,4.0,820.0,5,5,2,0,0,NA,10,2009,WD ,269500,12.504323669331189,9,4775.0
1616,527105140,2-Story 1946 & Newer,RL,68.0,12394,Pave,NA,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,4,1,1,847.0,847.0,GasA,9,Y,4,847,1733,0.0,0.0,2,1,3,1,7,7,7,1,7,3,2003.0,3,2.0,433.0,5,5,2,0,0,NA,10,2007,WD ,225000,12.323855681186558,4,3013.0
2233,910200110,1-1/2 Story Finished All Ages,RM,50.0,7000,Pave,NA,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,1,5,1,345.0,720.0,GasA,7,Y,3,720,1215,0.0,0.0,1,0,3,1,7,6,7,0,0,1,1965.0,3,2.0,720.0,5,5,2,0,3,NA,5,2007,WD ,141000,11.856515169360305,67,2655.0
439,528120030,1-Story 1946 & Newer All Styles,RL,87.0,10367,Pave,NA,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,2,6,1,724.0,1739.0,GasA,9,Y,4,1743,1743,1.0,0.0,2,0,3,1,9,8,7,1,7,5,2008.0,2,3.0,927.0,5,5,2,0,0,NA,6,2009,ConLI,335000,12.721885810807203,1,4409.0
260,907200280,1-Story 1946 & Newer All Styles,RL,38.0,15240,Pave,NA,2,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,7,7,CBlock,7,5,1,6,3,140.0,1026.0,GasA,9,Y,4,1026,1026,1.0,0.0,1,1,3,1,5,5,7,0,0,5,1977.0,1,1.0,308.0,5,5,2,0,3,NA,6,2010,WD ,150000,11.918390573078392,33,2360.0
2523,533350050,1-Story 1946 & Newer All Styles,RL,68.0,50271,Pave,NA,2,Low,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,7,5,CBlock,9,5,4,6,1,32.0,1842.0,GasA,7,Y,4,1842,1842,2.0,0.0,0,1,0,1,7,5,7,1,7,5,1981.0,3,3.0,894.0,5,5,2,0,0,NA,11,2006,WD ,385000,12.86099861326992,25,4578.0
627,535125090,2-Story 1946 & Newer,RL,85.0,13600,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,4,1,314.0,768.0,GasA,5,Y,4,1186,1986,0.0,0.0,2,1,3,1,5,7,7,3,3,5,1965.0,1,2.0,486.0,5,5,2,0,0,NA,10,2009,WD ,205000,12.230765258120545,44,3240.0
251,906380190,1-Story 1946 & Newer All Styles,RL,64.0,6762,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,3,6,1,501.0,1187.0,GasA,9,Y,4,1208,1208,1.0,0.0,2,0,2,1,7,6,7,0,0,5,2006.0,2,2.0,632.0,5,5,2,0,0,NA,2,2010,WD ,206000,12.235631447771718,4,3027.0
2163,907414060,1-Story 1946 & Newer All Styles,RL,63.0,8500,Pave,NA,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,1,1,1422.0,1422.0,GasA,9,Y,4,1422,1422,0.0,0.0,2,0,3,1,7,7,7,0,0,5,2004.0,2,2.0,626.0,5,5,2,0,0,NA,11,2007,WD ,179600,12.098487434850236,3,3470.0
2819,908102330,1-Story 1946 & Newer All Styles,RL,67.0,8877,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,3,3,1,2,1,0.0,836.0,GasA,5,Y,2,1220,1220,0.0,0.0,1,0,2,1,5,6,7,0,0,1,1951.0,1,2.0,396.0,5,5,2,0,0,NA,4,2006,COD,102000,11.532728092266408,55,2452.0
1025,527326130,1-Story 1946 & Newer All Styles,RL,68.0,15611,Pave,NA,2,Lvl,3,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,3,5,2,266.0,1126.0,GasA,5,Y,4,1126,1126,0.0,1.0,2,0,3,1,9,6,7,0,0,5,1977.0,2,2.0,540.0,5,5,2,0,0,NA,3,2008,WD ,175000,12.072541252905651,31,2792.0
2592,535327210,1-Story 1946 & Newer All Styles,RL,70.0,13300,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,5,5,CBlock,5,5,1,3,1,521.0,1015.0,GasA,7,Y,4,1384,1384,1.0,0.0,1,0,2,1,5,6,6,0,0,5,2001.0,1,2.0,896.0,5,5,2,0,0,Shed,6,2006,WD ,159000,11.976659481202368,50,3295.0
1491,908103280,1-Story 1946 & Newer All Styles,RL,65.0,6500,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,5,5,CBlock,5,9,1,4,1,94.0,1127.0,GasA,5,Y,4,1127,1127,0.0,1.0,1,1,3,1,5,6,7,1,2,1,1991.0,1,2.0,480.0,5,5,2,0,0,NA,5,2008,WD ,135000,11.813030057420567,32,2734.0
2742,905452140,1-1/2 Story Finished All Ages,RL,75.0,9525,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,3,1,3,1,550.0,994.0,GasA,7,Y,4,1216,1855,0.0,0.0,2,0,4,1,5,7,7,0,0,5,1954.0,1,1.0,325.0,5,5,2,0,0,NA,10,2006,WD ,136900,11.82700601127654,52,3174.0
2497,532378160,1-Story 1946 & Newer All Styles,RL,65.0,6993,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,5,5,CBlock,5,5,1,4,1,447.0,912.0,GasA,5,Y,4,1236,1236,0.0,0.0,1,0,3,1,5,6,7,1,5,5,1961.0,1,1.0,288.0,5,5,2,0,0,NA,6,2006,WD ,135000,11.813030057420567,45,2436.0
495,528315090,2-Story 1946 & Newer,RL,82.0,9430,Pave,NA,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,2,6,1,89.0,1252.0,GasA,9,Y,4,1268,2365,1.0,0.0,2,1,3,1,7,8,7,1,7,5,1999.0,2,3.0,856.0,5,5,2,0,0,NA,7,2009,WD ,337000,12.727838209334498,10,4473.0
2528,534128210,2-Story 1946 & Newer,RL,68.0,11029,Pave,NA,2,Lvl,3,Corner,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,2,4,1,435.0,1054.0,GasA,5,Y,4,1512,2654,1.0,0.0,2,1,4,1,7,9,7,1,7,5,1968.0,1,2.0,619.0,5,5,2,0,0,NA,8,2006,WD ,250000,12.429216196844383,38,4327.0
1033,527380240,2-Story 1946 & Newer,RL,68.0,14311,Pave,NA,2,Lvl,3,FR3,2,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,6,1,213.0,1236.0,GasA,9,Y,4,1236,2340,1.0,0.0,2,1,4,1,7,9,7,1,7,5,1996.0,2,3.0,787.0,5,5,2,0,4,NA,6,2008,WD ,306000,12.631340380934517,12,4363.0
764,904301070,Duplex - All Styles And Ages,RL,60.0,10800,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,5,7,CBlock,7,7,4,6,1,0.0,1200.0,GasA,5,Y,4,1200,1200,3.0,0.0,3,0,3,1,5,5,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,3,2009,WD ,179000,12.095141084822892,22,2400.0
1165,533212150,2-Story PUD - 1946 & Newer,FV,34.0,3604,Pave,Pave,3,Lvl,3,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,689.0,689.0,GasA,9,Y,4,703,1392,0.0,0.0,2,0,2,1,7,5,7,0,0,1,2007.0,1,2.0,540.0,5,5,2,0,0,NA,2,2008,WD ,146000,11.891361900690473,1,2621.0
2037,903457040,1-1/2 Story Finished All Ages,RM,60.0,10320,Pave,Grvl,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,3,1,2,1,763.0,1138.0,GasA,7,Y,4,1138,2180,0.0,0.0,1,1,3,1,5,7,7,1,7,1,2006.0,1,2.0,720.0,5,5,0,0,0,NA,5,2007,WD ,161000,11.9891596439666,92,4038.0
113,534152050,1-Story 1946 & Newer All Styles,RL,68.0,10603,Pave,NA,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,5,5,PConc,5,5,2,5,1,410.0,1610.0,GasA,7,Y,4,1610,1610,1.0,0.0,2,0,3,1,7,6,7,2,5,5,1977.0,2,2.0,480.0,5,5,2,0,0,NA,2,2010,WD ,205000,12.230765258120545,33,3700.0
1572,916226030,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,42.0,4084,Pave,NA,2,Lvl,3,Inside,2,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,CBlock,7,5,3,6,1,384.0,1277.0,GasA,7,Y,4,1501,1501,1.0,0.0,2,0,2,1,7,6,7,1,5,5,1986.0,3,2.0,512.0,5,5,2,0,0,NA,7,2008,WD ,241500,12.394624752074764,22,3290.0
2052,905101200,1-Story 1946 & Newer All Styles,RL,61.0,7943,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,5,3,CBlock,5,5,2,3,1,126.0,1029.0,GasA,7,Y,4,1029,1029,1.0,0.0,1,0,3,1,5,5,7,0,0,5,1961.0,1,1.0,261.0,5,5,2,0,0,NA,4,2007,WD ,118500,11.682668239557323,46,2319.0
2702,904101040,Split OR Multi-Level,RL,92.0,6930,Pave,NA,2,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,5,5,CBlock,5,5,3,4,3,468.0,1062.0,GasA,9,Y,2,1352,1352,0.0,1.0,1,0,3,1,7,6,5,0,0,3,1958.0,1,1.0,288.0,5,5,2,0,0,NA,7,2006,WD ,130000,11.77528972943772,48,2702.0
1981,902128160,1-Story 1945 & Older,RM,60.0,7200,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,5,5,CBlock,5,5,1,1,1,808.0,808.0,GasA,9,Y,4,1072,1072,0.0,0.0,1,0,2,1,5,5,7,2,7,1,1940.0,1,2.0,379.0,5,5,2,0,0,NA,5,2007,WD ,130000,11.77528972943772,67,2259.0
2335,527214060,2-Story 1946 & Newer,RL,82.0,16052,Pave,NA,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,1,6,1,644.0,1850.0,GasA,9,Y,4,1850,2698,1.0,0.0,2,1,4,1,9,11,7,1,7,5,2006.0,2,3.0,736.0,5,5,2,0,0,NA,7,2006,New,535000,13.190022025878143,0,5284.0
563,532378180,1-Story 1946 & Newer All Styles,RL,65.0,7150,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,5,CBlock,5,5,1,2,4,182.0,912.0,GasA,7,Y,4,912,912,0.0,1.0,1,0,3,1,5,6,7,0,0,5,1962.0,1,1.0,252.0,5,5,2,0,0,NA,10,2009,WD ,123000,11.719939634354555,47,2076.0
1502,908201110,Duplex - All Styles And Ages,RL,65.0,6012,Pave,NA,3,Lvl,3,Corner,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,5,3,PConc,0,0,0,0,0,0.0,0.0,GasA,5,N,4,1152,1152,0.0,0.0,2,0,2,2,5,6,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,NA,6,2008,WD ,82000,11.314474526246391,53,1152.0
1310,902300260,2-1/2 Story All Ages,RM,53.0,5350,Pave,NA,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,5,5,BrkTil,5,5,1,4,1,508.0,624.0,GasA,9,Y,4,730,1450,0.0,0.0,1,0,3,1,5,7,7,0,0,1,1935.0,1,1.0,288.0,5,5,2,0,3,NA,3,2008,WD ,132000,11.790557201568507,88,2362.0
2598,535376100,1-Story 1945 & Older,RL,60.0,5400,Pave,NA,3,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,5,5,BrkTil,5,5,1,1,1,1073.0,1073.0,GasA,9,Y,4,1073,1073,0.0,0.0,1,0,2,1,5,4,7,0,0,1,1968.0,1,1.0,326.0,5,5,2,0,0,NA,12,2006,WD ,108480,11.594321103174222,85,2472.0
2715,905107220,1-Story 1946 & Newer All Styles,RL,68.0,9535,Pave,NA,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,4,2,0.0,1176.0,GasA,5,Y,4,1458,1458,1.0,0.0,1,1,3,1,5,7,7,1,5,5,1967.0,1,2.0,512.0,5,5,2,0,3,NA,7,2006,WD ,165000,12.013700752882718,39,3146.0
1810,531376060,1-Story 1946 & Newer All Styles,RL,65.0,7441,Pave,NA,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,1,1,1461.0,1461.0,GasA,9,Y,4,1486,1486,0.0,0.0,2,0,3,1,7,7,7,0,0,5,2006.0,2,2.0,566.0,5,5,2,0,0,NA,6,2007,WD ,181000,12.106252310247962,1,3513.0
778,905200260,Split OR Multi-Level,RL,88.0,15400,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,5,5,CBlock,5,7,1,1,1,552.0,552.0,GasA,5,Y,4,904,1774,0.0,0.0,2,0,4,1,5,8,7,1,5,5,1961.0,1,1.0,384.0,5,5,2,0,0,NA,7,2009,WD ,165000,12.013700752882718,48,2710.0
339,924100050,1-1/2 Story Finished All Ages,RL,68.0,10544,Pave,NA,2,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,5,5,CBlock,5,5,3,4,1,388.0,864.0,GasA,5,Y,4,864,1479,0.0,0.0,2,0,5,1,5,8,7,0,0,5,1969.0,3,1.0,275.0,5,5,2,0,0,NA,4,2010,WD ,161000,11.9891596439666,41,2618.0
2460,528445010,1-Story 1946 & Newer All Styles,RL,85.0,10936,Pave,NA,3,Lvl,3,Corner,2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,1,1,1504.0,1504.0,GasA,9,Y,4,1504,1504,0.0,0.0,2,0,3,1,7,7,7,0,0,5,2006.0,3,2.0,510.0,5,5,2,0,0,NA,9,2006,New,199000,12.201060103706629,0,3518.0
